Año,Mes,Estado,Municipio,Dentro de Norma,Total de Determinaciones,% de Determinaciones dentro de norma 
2016,Enero,VERACRUZ,TUXPAN,27,27,100
2016,Enero,VERACRUZ,URSULO GALVAN,12,12,100
2016,Enero,VERACRUZ,UXPANAPA,4,5,80
2016,Enero,VERACRUZ,VEGA DE ALATORRE,16,16,100
2016,Enero,VERACRUZ,VERACRUZ,93,93,100
2016,Enero,VERACRUZ,XALAPA,248,251,98.8
2016,Enero,VERACRUZ,YECUATLA,12,12,100
2016,Enero,VERACRUZ,ZARAGOZA,0,2,0
2016,Enero,VERACRUZ,ZENTLA,2,2,100
2016,Enero,VERACRUZ,ZONGOLICA,0,14,0
2016,Febrero,VERACRUZ,ACATLAN,6,6,100
2016,Febrero,VERACRUZ,ACAYUCAN,3,3,100
2016,Febrero,VERACRUZ,ACTOPAN,20,53,37.74
2016,Febrero,VERACRUZ,ACULA,21,21,100
2016,Febrero,VERACRUZ,ACULTZINGO,6,6,100
2016,Febrero,VERACRUZ,AGUA DULCE,2,3,66.67
2016,Febrero,VERACRUZ,ALAMO TEMAPACHE,51,51,100
2016,Febrero,VERACRUZ,ALTO LUCERO DE GUTIER,22,22,100
2016,Febrero,VERACRUZ,ALVARADO,5,5,100
2016,Febrero,VERACRUZ,AMATLAN DE LOS REYES,2,2,100
2016,Febrero,VERACRUZ,ATZACAN,4,18,22.22
2016,Febrero,VERACRUZ,AYAHUALULCO,4,4,100
2016,Febrero,VERACRUZ,BENITO JUAREZ,5,5,100
2016,Febrero,VERACRUZ,BOCA DEL RIO,34,34,100
2016,Febrero,VERACRUZ,CAMERINO Z. MENDOZA,6,6,100
2016,Febrero,VERACRUZ,CARRILLO PUERTO,1,1,100
2016,Febrero,VERACRUZ,CATEMACO,100,104,96.15
2016,Febrero,VERACRUZ,CAZONES DE HERRERA,9,9,100
2016,Febrero,VERACRUZ,CERRO AZUL,13,13,100
2016,Febrero,VERACRUZ,CHINAMECA,5,6,83.33
2016,Febrero,VERACRUZ,CHINAMPA DE GOROSTIZA,2,2,100
2016,Febrero,VERACRUZ,CHOCAMAN,4,4,100
2016,Febrero,VERACRUZ,COATEPEC,69,69,100
2016,Febrero,VERACRUZ,COATZACOALCOS,88,89,98.88
2016,Febrero,VERACRUZ,COATZINTLA,20,20,100
2016,Febrero,VERACRUZ,CORDOBA,149,149,100
2016,Febrero,VERACRUZ,COSAMALOAPAN DE CARPI,57,57,100
2016,Febrero,VERACRUZ,COSCOMATEPEC,18,18,100
2016,Febrero,VERACRUZ,COSOLEACAQUE,15,16,93.75
2016,Febrero,VERACRUZ,COTAXTLA,0,1,0
2016,Febrero,VERACRUZ,COYUTLA,2,2,100
2016,Febrero,VERACRUZ,CUITLAHUAC,8,8,100
2016,Febrero,VERACRUZ,EL HIGO,12,14,85.71
2016,Febrero,VERACRUZ,EMILIANO ZAPATA,47,47,100
2016,Febrero,VERACRUZ,ESPINAL,3,3,100
2016,Febrero,VERACRUZ,FORTIN,19,19,100
2016,Febrero,VERACRUZ,GUTIERREZ ZAMORA,25,27,92.59
2016,Febrero,VERACRUZ,HIDALGOTITLAN,4,6,66.67
2016,Febrero,VERACRUZ,HUATUSCO,7,7,100
2016,Febrero,VERACRUZ,ISLA,23,23,100
2016,Febrero,VERACRUZ,IXCATEPEC,4,4,100
2016,Febrero,VERACRUZ,IXHUACAN DE LOS REYES,0,6,0
2016,Febrero,VERACRUZ,IXHUATLAN DEL CAFE,12,12,100
2016,Febrero,VERACRUZ,IXHUATLAN DEL SURESTE,4,4,100
2016,Febrero,VERACRUZ,IXMATLAHUACAN,6,6,100
2016,Febrero,VERACRUZ,IXTACZOQUITLAN,8,11,72.73
2016,Febrero,VERACRUZ,JALACINGO,14,18,77.78
2016,Febrero,VERACRUZ,JALCOMULCO,5,5,100
2016,Febrero,VERACRUZ,JALTIPAN,1,9,11.11
2016,Febrero,VERACRUZ,JAMAPA,8,8,100
2016,Febrero,VERACRUZ,JOSE AZUETA,2,2,100
2016,Febrero,VERACRUZ,JUCHIQUE DE FERRER,24,24,100
2016,Febrero,VERACRUZ,LA ANTIGUA,56,56,100
2016,Febrero,VERACRUZ,LAS CHOAPAS,16,18,88.89
2016,Febrero,VERACRUZ,MAGDALENA,43,43,100
2016,Febrero,VERACRUZ,MANLIO FABIO ALTAMIRA,12,21,57.14
2016,Febrero,VERACRUZ,MARTINEZ DE LA TORRE,75,75,100
2016,Febrero,VERACRUZ,MECATLAN,5,5,100
2016,Febrero,VERACRUZ,MECAYAPAN,2,10,20
2016,Febrero,VERACRUZ,MEDELLIN DE BRAVO,29,29,100
2016,Febrero,VERACRUZ,MINATITLAN,19,22,86.36
2016,Febrero,VERACRUZ,MISANTLA,41,41,100
2016,Febrero,VERACRUZ,MOLOACAN,5,6,83.33
2016,Febrero,VERACRUZ,NANCHITAL DE LAZARO C,3,3,100
2016,Febrero,VERACRUZ,NAOLINCO,4,4,100
2016,Febrero,VERACRUZ,NARANJOS AMATLAN,16,16,100
2016,Febrero,VERACRUZ,NOGALES,8,13,61.54
2016,Febrero,VERACRUZ,OLUTA,2,2,100
2016,Febrero,VERACRUZ,ORIZABA,66,81,81.48
2016,Febrero,VERACRUZ,OTEAPAN,4,4,100
2016,Febrero,VERACRUZ,PAJAPAN,4,6,66.67
2016,Febrero,VERACRUZ,PANUCO,55,67,82.09
2016,Febrero,VERACRUZ,PAPANTLA,74,74,100
2016,Febrero,VERACRUZ,PASO DE OVEJAS,65,65,100
2016,Febrero,VERACRUZ,PEROTE,4,4,100
2016,Febrero,VERACRUZ,PLAYA VICENTE,15,15,100
2016,Febrero,VERACRUZ,POZA RICA DE HIDALGO,58,58,100
2016,Febrero,VERACRUZ,PUEBLO VIEJO,47,47,100
2016,Febrero,VERACRUZ,PUENTE NACIONAL,25,25,100
2016,Febrero,VERACRUZ,RIO BLANCO,7,7,100
2016,Febrero,VERACRUZ,SAN ANDRES TUXTLA,119,144,82.64
2016,Febrero,VERACRUZ,SAN RAFAEL,30,30,100
2016,Febrero,VERACRUZ,SANTIAGO TUXTLA,21,21,100
2016,Febrero,VERACRUZ,SOTEAPAN,1,7,14.29
2016,Febrero,VERACRUZ,TAMIAHUA,4,4,100
2016,Febrero,VERACRUZ,TANCOCO,1,7,14.29
2016,Febrero,VERACRUZ,TANTOYUCA,14,21,66.67
2016,Febrero,VERACRUZ,TATAHUICAPAN DE JUARE,2,5,40
2016,Febrero,VERACRUZ,TEMPOAL,2,5,40
2016,Febrero,VERACRUZ,TENOCHTITLAN,8,8,100
2016,Febrero,VERACRUZ,TEPETZINTLA,12,12,100
2016,Febrero,VERACRUZ,TIERRA BLANCA,26,27,96.3
2016,Febrero,VERACRUZ,TLACOTALPAN,46,48,95.83
2016,Febrero,VERACRUZ,TLALIXCOYAN,11,11,100
2016,Febrero,VERACRUZ,TLAPACOYAN,15,15,100
2016,Febrero,VERACRUZ,TOMATLAN,12,12,100
2016,Febrero,VERACRUZ,TUXPAN,34,34,100
2016,Febrero,VERACRUZ,URSULO GALVAN,2,2,100
2016,Febrero,VERACRUZ,UXPANAPA,4,5,80
2016,Febrero,VERACRUZ,VEGA DE ALATORRE,20,20,100
2016,Febrero,VERACRUZ,VERACRUZ,156,157,99.36
2016,Febrero,VERACRUZ,XALAPA,231,234,98.72
2016,Febrero,VERACRUZ,XOXOCOTLA,4,4,100
2016,Febrero,VERACRUZ,YANGA,8,8,100
2016,Febrero,VERACRUZ,YECUATLA,15,15,100
2016,Febrero,VERACRUZ,ZARAGOZA,0,1,0
2016,Febrero,VERACRUZ,ZENTLA,4,4,100
2016,Febrero,VERACRUZ,ZONGOLICA,6,6,100
2016,Marzo,VERACRUZ,ACAJETE,5,5,100
2016,Marzo,VERACRUZ,ACAYUCAN,6,11,54.55
2016,Marzo,VERACRUZ,ACTOPAN,2,17,11.76
2016,Marzo,VERACRUZ,ACULA,25,25,100
2016,Marzo,VERACRUZ,ACULTZINGO,26,26,100
2016,Marzo,VERACRUZ,AGUA DULCE,7,8,87.5
2016,Marzo,VERACRUZ,ALAMO TEMAPACHE,68,68,100
2016,Marzo,VERACRUZ,ALTO LUCERO DE GUTIER,10,10,100
2016,Marzo,VERACRUZ,ALVARADO,5,5,100
2016,Marzo,VERACRUZ,AMATLAN DE LOS REYES,4,4,100
2016,Marzo,VERACRUZ,ANGEL R. CABADA,14,16,87.5
2016,Marzo,VERACRUZ,ATZACAN,10,16,62.5
2016,Marzo,VERACRUZ,AYAHUALULCO,5,5,100
2016,Marzo,VERACRUZ,BENITO JUAREZ,5,10,50
2016,Marzo,VERACRUZ,BOCA DEL RIO,124,126,98.41
2016,Marzo,VERACRUZ,CAMERINO Z. MENDOZA,72,72,100
2016,Marzo,VERACRUZ,CARRILLO PUERTO,1,1,100
2016,Marzo,VERACRUZ,CATEMACO,146,160,91.25
2016,Marzo,VERACRUZ,CAZONES DE HERRERA,29,29,100
2016,Marzo,VERACRUZ,CERRO AZUL,18,18,100
2016,Marzo,VERACRUZ,CHACALTIANGUIS,2,2,100
2016,Marzo,VERACRUZ,CHINAMECA,2,2,100
2016,Marzo,VERACRUZ,CHINAMPA DE GOROSTIZA,1,1,100
2016,Marzo,VERACRUZ,CHOCAMAN,12,12,100
2016,Marzo,VERACRUZ,COATEPEC,85,85,100
2016,Marzo,VERACRUZ,COATZACOALCOS,81,85,95.29
2016,Marzo,VERACRUZ,COATZINTLA,14,14,100
2016,Marzo,VERACRUZ,CORDOBA,227,227,100
2016,Marzo,VERACRUZ,COSAMALOAPAN DE CARPI,69,69,100
2016,Marzo,VERACRUZ,COSAUTLAN DE CARVAJAL,0,1,0
2016,Marzo,VERACRUZ,COSCOMATEPEC,17,17,100
2016,Marzo,VERACRUZ,COSOLEACAQUE,17,17,100
2016,Marzo,VERACRUZ,COYUTLA,4,4,100
2016,Marzo,VERACRUZ,CUICHAPA,1,1,100
2016,Marzo,VERACRUZ,CUITLAHUAC,12,12,100
2016,Marzo,VERACRUZ,EL HIGO,8,8,100
2016,Marzo,VERACRUZ,EMILIANO ZAPATA,62,62,100
2016,Marzo,VERACRUZ,FORTIN,20,20,100
2016,Marzo,VERACRUZ,GUTIERREZ ZAMORA,24,26,92.31
2016,Marzo,VERACRUZ,HIDALGOTITLAN,2,2,100
2016,Marzo,VERACRUZ,HUATUSCO,8,8,100
2016,Marzo,VERACRUZ,HUEYAPAN DE OCAMPO,4,4,100
2016,Marzo,VERACRUZ,HUILOAPAN DE CUAUHTEM,23,24,95.83
2016,Marzo,VERACRUZ,IXHUACAN DE LOS REYES,0,6,0
2016,Marzo,VERACRUZ,IXHUATLAN DEL CAFE,9,9,100
2016,Marzo,VERACRUZ,IXHUATLAN DEL SURESTE,1,1,100
2016,Marzo,VERACRUZ,IXMATLAHUACAN,6,6,100
2016,Marzo,VERACRUZ,IXTACZOQUITLAN,46,50,92
2016,Marzo,VERACRUZ,JALACINGO,15,18,83.33
2016,Marzo,VERACRUZ,JALTIPAN,0,12,0
2016,Marzo,VERACRUZ,JAMAPA,2,2,100
2016,Marzo,VERACRUZ,JOSE AZUETA,2,2,100
2016,Marzo,VERACRUZ,JUCHIQUE DE FERRER,29,30,96.67
2016,Marzo,VERACRUZ,LA ANTIGUA,45,45,100
2016,Marzo,VERACRUZ,LAS CHOAPAS,12,13,92.31
2016,Marzo,VERACRUZ,LERDO DE TEJADA,0,14,0
2016,Marzo,VERACRUZ,MAGDALENA,113,113,100
2016,Marzo,VERACRUZ,MANLIO FABIO ALTAMIRA,12,12,100
2016,Marzo,VERACRUZ,MARTINEZ DE LA TORRE,86,86,100
2016,Marzo,VERACRUZ,MECATLAN,9,9,100
2016,Marzo,VERACRUZ,MECAYAPAN,1,8,12.5
2016,Marzo,VERACRUZ,MEDELLIN DE BRAVO,50,50,100
2016,Marzo,VERACRUZ,MINATITLAN,20,22,90.91
2016,Marzo,VERACRUZ,MISANTLA,48,48,100
2016,Marzo,VERACRUZ,MOLOACAN,2,2,100
2016,Marzo,VERACRUZ,NANCHITAL DE LAZARO C,5,5,100
2016,Marzo,VERACRUZ,NAOLINCO,6,6,100
2016,Marzo,VERACRUZ,NARANJOS AMATLAN,25,25,100
2016,Marzo,VERACRUZ,NOGALES,23,23,100
2016,Marzo,VERACRUZ,OMEALCA,7,7,100
2016,Marzo,VERACRUZ,ORIZABA,56,56,100
2016,Marzo,VERACRUZ,PAJAPAN,1,1,100
2016,Marzo,VERACRUZ,PANUCO,79,84,94.05
2016,Marzo,VERACRUZ,PAPANTLA,91,91,100
2016,Marzo,VERACRUZ,PASO DE OVEJAS,47,47,100
2016,Marzo,VERACRUZ,PEROTE,4,4,100
2016,Marzo,VERACRUZ,PLAYA VICENTE,26,26,100
2016,Marzo,VERACRUZ,POZA RICA DE HIDALGO,111,111,100
2016,Marzo,VERACRUZ,PUEBLO VIEJO,36,36,100
2016,Marzo,VERACRUZ,PUENTE NACIONAL,34,34,100
2016,Marzo,VERACRUZ,RIO BLANCO,7,7,100
2016,Marzo,VERACRUZ,SAN ANDRES TENEJAPAN,1,1,100
2016,Marzo,VERACRUZ,SAN ANDRES TUXTLA,234,268,87.31
2016,Marzo,VERACRUZ,SAN RAFAEL,39,39,100
2016,Marzo,VERACRUZ,SANTIAGO TUXTLA,46,52,88.46
2016,Marzo,VERACRUZ,SOLEDAD ATZOMPA,1,1,100
2016,Marzo,VERACRUZ,SOTEAPAN,0,3,0
2016,Marzo,VERACRUZ,TAMIAHUA,6,6,100
2016,Marzo,VERACRUZ,TANCOCO,6,7,85.71
2016,Marzo,VERACRUZ,TANTOYUCA,26,29,89.66
2016,Marzo,VERACRUZ,TATAHUICAPAN DE JUARE,1,2,50
2016,Marzo,VERACRUZ,TEMPOAL,10,12,83.33
2016,Marzo,VERACRUZ,TENOCHTITLAN,10,10,100
2016,Marzo,VERACRUZ,TEPETZINTLA,21,21,100
2016,Marzo,VERACRUZ,TEQUILA,0,1,0
2016,Marzo,VERACRUZ,TEZONAPA,6,6,100
2016,Marzo,VERACRUZ,TIERRA BLANCA,23,23,100
2016,Marzo,VERACRUZ,TLACOJALPAN,3,3,100
2016,Marzo,VERACRUZ,TLACOTALPAN,16,16,100
2016,Marzo,VERACRUZ,TLALIXCOYAN,17,17,100
2016,Marzo,VERACRUZ,TLAPACOYAN,19,19,100
2016,Marzo,VERACRUZ,TUXPAN,49,49,100
2016,Marzo,VERACRUZ,UXPANAPA,2,3,66.67
2016,Marzo,VERACRUZ,VEGA DE ALATORRE,25,25,100
2016,Marzo,VERACRUZ,VERACRUZ,157,188,83.51
2016,Marzo,VERACRUZ,XALAPA,204,209,97.61
2016,Marzo,VERACRUZ,YANGA,12,12,100
2016,Marzo,VERACRUZ,YECUATLA,15,15,100
2016,Marzo,VERACRUZ,ZARAGOZA,0,1,0
2016,Marzo,VERACRUZ,ZENTLA,3,3,100
2016,Marzo,VERACRUZ,ZONGOLICA,16,16,100
2016,Abril,VERACRUZ,ACAJETE,4,4,100
2016,Abril,VERACRUZ,ACTOPAN,0,6,0
2016,Abril,VERACRUZ,ACULA,10,10,100
2016,Abril,VERACRUZ,ACULTZINGO,11,11,100
2016,Abril,VERACRUZ,AGUA DULCE,6,7,85.71
2016,Abril,VERACRUZ,ALAMO TEMAPACHE,57,57,100
2016,Abril,VERACRUZ,ALTO LUCERO DE GUTIER,4,4,100
2016,Abril,VERACRUZ,ALVARADO,6,6,100
2016,Abril,VERACRUZ,AMATLAN DE LOS REYES,2,2,100
2016,Abril,VERACRUZ,ANGEL R. CABADA,36,37,97.3
2016,Abril,VERACRUZ,ATZACAN,0,3,0
2016,Abril,VERACRUZ,AYAHUALULCO,4,4,100
2016,Abril,VERACRUZ,BENITO JUAREZ,0,13,0
2016,Abril,VERACRUZ,BOCA DEL RIO,25,25,100
2016,Abril,VERACRUZ,CAMERINO Z. MENDOZA,63,63,100
2016,Abril,VERACRUZ,CARLOS A. CARRILLO,1,2,50
2016,Abril,VERACRUZ,CARRILLO PUERTO,1,1,100
2016,Abril,VERACRUZ,CATEMACO,63,85,74.12
2016,Abril,VERACRUZ,CAZONES DE HERRERA,24,24,100
2016,Abril,VERACRUZ,CERRO AZUL,15,15,100
2016,Abril,VERACRUZ,CHINAMECA,2,2,100
2016,Abril,VERACRUZ,CHOCAMAN,9,9,100
2016,Abril,VERACRUZ,CHUMATLAN,3,3,100
2016,Abril,VERACRUZ,COAHUITLAN,3,3,100
2016,Abril,VERACRUZ,COATEPEC,77,80,96.25
2016,Abril,VERACRUZ,COATZACOALCOS,73,74,98.65
2016,Abril,VERACRUZ,COATZINTLA,28,28,100
2016,Abril,VERACRUZ,CORDOBA,134,134,100
2016,Abril,VERACRUZ,COSAMALOAPAN DE CARPI,26,26,100
2016,Abril,VERACRUZ,COSAUTLAN DE CARVAJAL,0,1,0
2016,Abril,VERACRUZ,COSCOMATEPEC,13,13,100
2016,Abril,VERACRUZ,COSOLEACAQUE,11,13,84.62
2016,Abril,VERACRUZ,COYUTLA,3,3,100
2016,Abril,VERACRUZ,CUICHAPA,1,1,100
2016,Abril,VERACRUZ,CUITLAHUAC,12,12,100
2016,Abril,VERACRUZ,EL HIGO,12,12,100
2016,Abril,VERACRUZ,EMILIANO ZAPATA,23,23,100
2016,Abril,VERACRUZ,ESPINAL,11,11,100
2016,Abril,VERACRUZ,FORTIN,11,11,100
2016,Abril,VERACRUZ,GUTIERREZ ZAMORA,20,23,86.96
2016,Abril,VERACRUZ,HIDALGOTITLAN,1,1,100
2016,Abril,VERACRUZ,HUATUSCO,4,4,100
2016,Abril,VERACRUZ,HUILOAPAN DE CUAUHTEM,8,10,80
2016,Abril,VERACRUZ,ISLA,7,7,100
2016,Abril,VERACRUZ,IXHUACAN DE LOS REYES,0,1,0
2016,Abril,VERACRUZ,IXHUATLAN DEL CAFE,8,8,100
2016,Abril,VERACRUZ,IXHUATLAN DEL SURESTE,1,1,100
2016,Abril,VERACRUZ,IXMATLAHUACAN,4,4,100
2016,Abril,VERACRUZ,IXTACZOQUITLAN,17,20,85
2016,Abril,VERACRUZ,JALACINGO,12,12,100
2016,Abril,VERACRUZ,JALTIPAN,1,11,9.09
2016,Abril,VERACRUZ,JOSE AZUETA,9,9,100
2016,Abril,VERACRUZ,JUCHIQUE DE FERRER,23,23,100
2016,Abril,VERACRUZ,LA ANTIGUA,73,73,100
2016,Abril,VERACRUZ,LAS CHOAPAS,13,18,72.22
2016,Abril,VERACRUZ,LAS MINAS,0,2,0
2016,Abril,VERACRUZ,LAS VIGAS DE RAMIREZ,0,3,0
2016,Abril,VERACRUZ,LERDO DE TEJADA,0,21,0
2016,Abril,VERACRUZ,MAGDALENA,76,76,100
2016,Abril,VERACRUZ,MANLIO FABIO ALTAMIRA,12,12,100
2016,Abril,VERACRUZ,MARTINEZ DE LA TORRE,65,66,98.48
2016,Abril,VERACRUZ,MECATLAN,6,6,100
2016,Abril,VERACRUZ,MECAYAPAN,0,2,0
2016,Abril,VERACRUZ,MEDELLIN DE BRAVO,9,9,100
2016,Abril,VERACRUZ,MINATITLAN,14,17,82.35
2016,Abril,VERACRUZ,MISANTLA,41,41,100
2016,Abril,VERACRUZ,MOLOACAN,1,1,100
2016,Abril,VERACRUZ,NANCHITAL DE LAZARO C,3,3,100
2016,Abril,VERACRUZ,NAOLINCO,10,10,100
2016,Abril,VERACRUZ,NARANJOS AMATLAN,20,20,100
2016,Abril,VERACRUZ,NOGALES,36,36,100
2016,Abril,VERACRUZ,OMEALCA,5,5,100
2016,Abril,VERACRUZ,ORIZABA,90,90,100
2016,Abril,VERACRUZ,OTEAPAN,1,1,100
2016,Abril,VERACRUZ,OZULUAMA DE MASCARENA,2,2,100
2016,Abril,VERACRUZ,PAJAPAN,1,1,100
2016,Abril,VERACRUZ,PANUCO,60,66,90.91
2016,Abril,VERACRUZ,PAPANTLA,71,71,100
2016,Abril,VERACRUZ,PASO DE OVEJAS,76,77,98.7
2016,Abril,VERACRUZ,PEROTE,4,4,100
2016,Abril,VERACRUZ,PLATON SANCHEZ,0,5,0
2016,Abril,VERACRUZ,PLAYA VICENTE,5,5,100
2016,Abril,VERACRUZ,POZA RICA DE HIDALGO,84,84,100
2016,Abril,VERACRUZ,PUEBLO VIEJO,34,36,94.44
2016,Abril,VERACRUZ,PUENTE NACIONAL,28,28,100
2016,Abril,VERACRUZ,RIO BLANCO,46,46,100
2016,Abril,VERACRUZ,SALTABARRANCA,18,18,100
2016,Abril,VERACRUZ,SAN ANDRES TUXTLA,161,187,86.1
2016,Abril,VERACRUZ,SAN RAFAEL,32,32,100
2016,Abril,VERACRUZ,SANTIAGO TUXTLA,54,65,83.08
2016,Abril,VERACRUZ,SOLEDAD DE DOBLADO,18,18,100
2016,Abril,VERACRUZ,TAMIAHUA,6,7,85.71
2016,Abril,VERACRUZ,TANTOYUCA,22,22,100
2016,Abril,VERACRUZ,TATAHUICAPAN DE JUARE,1,1,100
2016,Abril,VERACRUZ,TATATILA,0,2,0
2016,Abril,VERACRUZ,TEMPOAL,15,15,100
2016,Abril,VERACRUZ,TENOCHTITLAN,6,6,100
2016,Abril,VERACRUZ,TEOCELO,2,3,66.67
2016,Abril,VERACRUZ,TEPETZINTLA,16,17,94.12
2016,Abril,VERACRUZ,TEZONAPA,2,2,100
2016,Abril,VERACRUZ,TIERRA BLANCA,6,6,100
2016,Abril,VERACRUZ,TLACOTALPAN,16,16,100
2016,Abril,VERACRUZ,TLALIXCOYAN,10,10,100
2016,Abril,VERACRUZ,TLAPACOYAN,14,14,100
2016,Abril,VERACRUZ,TOMATLAN,12,12,100
2016,Abril,VERACRUZ,TRES VALLES,5,5,100
2016,Abril,VERACRUZ,TUXPAN,47,47,100
2016,Abril,VERACRUZ,URSULO GALVAN,11,17,64.71
2016,Abril,VERACRUZ,UXPANAPA,1,1,100
2016,Abril,VERACRUZ,VEGA DE ALATORRE,16,16,100
2016,Abril,VERACRUZ,VERACRUZ,142,152,93.42
2016,Abril,VERACRUZ,XALAPA,220,224,98.21
2016,Abril,VERACRUZ,XICO,6,6,100
2016,Abril,VERACRUZ,YANGA,13,13,100
2016,Abril,VERACRUZ,YECUATLA,12,12,100
2016,Abril,VERACRUZ,ZARAGOZA,1,1,100
2016,Abril,VERACRUZ,ZONGOLICA,17,17,100
2016,Mayo,VERACRUZ,ACAJETE,6,6,100
2016,Mayo,VERACRUZ,ACTOPAN,0,7,0
2016,Mayo,VERACRUZ,ACULA,15,15,100
2016,Mayo,VERACRUZ,ACULTZINGO,13,13,100
2016,Mayo,VERACRUZ,AGUA DULCE,7,7,100
2016,Mayo,VERACRUZ,ALAMO TEMAPACHE,57,57,100
2016,Mayo,VERACRUZ,ALTO LUCERO DE GUTIER,3,3,100
2016,Mayo,VERACRUZ,ALVARADO,4,4,100
2016,Mayo,VERACRUZ,AMATLAN DE LOS REYES,1,1,100
2016,Mayo,VERACRUZ,ANGEL R. CABADA,33,34,97.06
2016,Mayo,VERACRUZ,ATZACAN,7,13,53.85
2016,Mayo,VERACRUZ,AYAHUALULCO,3,3,100
2016,Mayo,VERACRUZ,BENITO JUAREZ,0,4,0
2016,Mayo,VERACRUZ,BOCA DEL RIO,67,80,83.75
2016,Mayo,VERACRUZ,CAMERINO Z. MENDOZA,38,38,100
2016,Mayo,VERACRUZ,CARLOS A. CARRILLO,2,3,66.67
2016,Mayo,VERACRUZ,CATEMACO,65,65,100
2016,Mayo,VERACRUZ,CAZONES DE HERRERA,15,15,100
2016,Mayo,VERACRUZ,CERRO AZUL,16,16,100
2016,Mayo,VERACRUZ,CHACALTIANGUIS,3,3,100
2016,Mayo,VERACRUZ,CHICONQUIACO,0,3,0
2016,Mayo,VERACRUZ,CHINAMECA,1,1,100
2016,Mayo,VERACRUZ,CHOCAMAN,6,6,100
2016,Mayo,VERACRUZ,CHUMATLAN,2,2,100
2016,Mayo,VERACRUZ,COAHUITLAN,2,2,100
2016,Mayo,VERACRUZ,COATEPEC,60,67,89.55
2016,Mayo,VERACRUZ,COATZACOALCOS,76,76,100
2016,Mayo,VERACRUZ,COATZINTLA,28,28,100
2016,Mayo,VERACRUZ,COMAPA,1,1,100
2016,Mayo,VERACRUZ,CORDOBA,146,146,100
2016,Mayo,VERACRUZ,COSAMALOAPAN DE CARPI,43,43,100
2016,Mayo,VERACRUZ,COSAUTLAN DE CARVAJAL,2,4,50
2016,Mayo,VERACRUZ,COSCOMATEPEC,14,14,100
2016,Mayo,VERACRUZ,COSOLEACAQUE,8,8,100
2016,Mayo,VERACRUZ,CUICHAPA,1,1,100
2016,Mayo,VERACRUZ,EL HIGO,6,6,100
2016,Mayo,VERACRUZ,EMILIANO ZAPATA,23,23,100
2016,Mayo,VERACRUZ,ESPINAL,2,2,100
2016,Mayo,VERACRUZ,FORTIN,9,9,100
2016,Mayo,VERACRUZ,GUTIERREZ ZAMORA,19,19,100
2016,Mayo,VERACRUZ,HIDALGOTITLAN,1,1,100
2016,Mayo,VERACRUZ,HUATUSCO,8,8,100
2016,Mayo,VERACRUZ,HUEYAPAN DE OCAMPO,0,4,0
2016,Mayo,VERACRUZ,HUILOAPAN DE CUAUHTEM,4,4,100
2016,Mayo,VERACRUZ,IXCATEPEC,1,1,100
2016,Mayo,VERACRUZ,IXHUACAN DE LOS REYES,0,9,0
2016,Mayo,VERACRUZ,IXHUATLAN DEL CAFE,14,14,100
2016,Mayo,VERACRUZ,IXHUATLAN DEL SURESTE,1,1,100
2016,Mayo,VERACRUZ,IXMATLAHUACAN,6,6,100
2016,Mayo,VERACRUZ,IXTACZOQUITLAN,21,24,87.5
2016,Mayo,VERACRUZ,JALACINGO,12,12,100
2016,Mayo,VERACRUZ,JALTIPAN,0,6,0
2016,Mayo,VERACRUZ,JOSE AZUETA,8,8,100
2016,Mayo,VERACRUZ,JUCHIQUE DE FERRER,22,22,100
2016,Mayo,VERACRUZ,LA ANTIGUA,71,71,100
2016,Mayo,VERACRUZ,LAS CHOAPAS,12,12,100
2016,Mayo,VERACRUZ,LAS MINAS,3,9,33.33
2016,Mayo,VERACRUZ,LAS VIGAS DE RAMIREZ,0,5,0
2016,Mayo,VERACRUZ,MAGDALENA,42,42,100
2016,Mayo,VERACRUZ,MALTRATA,4,4,100
2016,Mayo,VERACRUZ,MANLIO FABIO ALTAMIRA,11,11,100
2016,Mayo,VERACRUZ,MARTINEZ DE LA TORRE,78,81,96.3
2016,Mayo,VERACRUZ,MECATLAN,5,5,100
2016,Mayo,VERACRUZ,MECAYAPAN,0,1,0
2016,Mayo,VERACRUZ,MINATITLAN,13,15,86.67
2016,Mayo,VERACRUZ,MISANTLA,30,30,100
2016,Mayo,VERACRUZ,MIXTLA DE ALTAMIRANO,1,1,100
2016,Mayo,VERACRUZ,MOLOACAN,1,1,100
2016,Mayo,VERACRUZ,NANCHITAL DE LAZARO C,4,4,100
2016,Mayo,VERACRUZ,NAOLINCO,7,7,100
2016,Mayo,VERACRUZ,NARANJOS AMATLAN,19,19,100
2016,Mayo,VERACRUZ,NOGALES,20,20,100
2016,Mayo,VERACRUZ,OLUTA,1,1,100
2016,Mayo,VERACRUZ,OMEALCA,5,5,100
2016,Mayo,VERACRUZ,ORIZABA,50,50,100
2016,Mayo,VERACRUZ,OTATITLAN,1,1,100
2016,Mayo,VERACRUZ,OTEAPAN,1,1,100
2016,Mayo,VERACRUZ,PAJAPAN,1,1,100
2016,Mayo,VERACRUZ,PANUCO,73,82,89.02
2016,Mayo,VERACRUZ,PAPANTLA,74,74,100
2016,Mayo,VERACRUZ,PASO DE OVEJAS,60,60,100
2016,Mayo,VERACRUZ,PEROTE,11,17,64.71
2016,Mayo,VERACRUZ,PLAYA VICENTE,10,10,100
2016,Mayo,VERACRUZ,POZA RICA DE HIDALGO,58,58,100
